Index,Country Code,Series Code,Year,Value
97,ALB,SPI.DIM4.1.CEN.INDEX,2021,1.0
98,ALB,SPI.DIM4.1.SVY.INDEX,2021,0.734
99,ALB,SPI.DIM4.2.INDEX,2021,1.0
100,ALB,SPI.DIM4.3.INDEX,2021,0.187
101,ALB,SPI.DIM5.1.INDEX,2021,1.0
102,ALB,SPI.DIM5.2.INDEX,2021,1.0
103,ALB,SPI.DIM5.5.INDEX,2021,0.0
104,ALB,SPI.D5.5.DIFI,2021,0.0
105,ALB,SPI.D4.3.GEO.first.admin.level,2021,0.187
106,ALB,SPI.D3.1.POV,2021,0.857
107,ALB,SPI.D3.10.NEQL,2021,0.875
108,ALB,SPI.D3.11.CITY,2021,1.0
109,ALB,SPI.D3.12.CNSP,2021,0.8
110,ALB,SPI.D3.13.CLMT,2021,0.667
111,ALB,SPI.D3.15.LAND,2021,0.9
112,ALB,SPI.D3.16.INST,2021,1.0
113,ALB,SPI.D3.17.PTNS,2021,0.938
114,ALB,SPI.D3.2.HNGR,2021,0.9
115,ALB,SPI.D3.3.HLTH,2021,0.88
116,ALB,SPI.D3.4.EDUC,2021,1.0
117,ALB,SPI.D3.5.GEND,2021,0.8
118,ALB,SPI.D3.6.WTRS,2021,1.0
119,ALB,SPI.D3.7.ENRG,2021,0.667
120,ALB,SPI.D3.8.WORK,2021,0.875
121,ALB,SPI.D3.9.INDY,2021,0.8
122,ALB,SPI.D4.1.7.HLTH,2021,0.67
123,ALB,SPI.D4.1.4.HOUS,2021,1.0
124,ALB,SPI.D1.5.LFP,2021,1.0
125,ALB,SPI.D4.1.6.LABR,2021,1.0
126,ALB,SPI.D5.1.DILG,2021,1.0
127,ALB,SPI.D2.4.NADA,2021,1.0
128,ALB,SPI.D5.2.2.NABY,2021,1.0
129,ALB,SPI.D2.2.Openness.subscore,2021,0.559
130,ALB,SPI.INDEX.PIL1,2021,100.0
131,ALB,SPI.INDEX.PIL2,2021,68.6333333333333
132,ALB,SPI.INDEX.PIL3,2021,87.24375
133,ALB,SPI.INDEX.PIL4,2021,73.025
134,ALB,SPI.INDEX.PIL5,2021,100.0
135,ALB,SPI.D4.1.1.POPU,2021,1.0
136,ALB,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2021,1.0
137,ALB,SPI.D1.5.SAFE.MAN.WATER,2021,1.0
138,ALB,SPI.D2.1.GDDS,2021,0.5
139,ALB,SPI.INDEX,2021,85.7804166666667
140,ALB,SPI.D5.2.1.SNAU,2021,1.0
141,DZA,SPI.D4.1.2.AGRI,2021,0.5
142,DZA,SPI.D4.1.5.AGSVY,2021,0.67
143,DZA,SPI.D1.5.POV,2021,0.0
144,DZA,SPI.D1.5.CHLD.MORT,2021,1.0
145,DZA,SPI.D5.2.10.GSBP,2021,0.0
146,DZA,SPI.D4.1.3.BIZZ,2021,1.0
