Index,Country Code,Series Code,Year,Value
294,COM,SH.HIV.INCD.TL,2021,100.0
295,COD,SH.HIV.INCD.TL,2021,18000.0
296,COG,SH.HIV.INCD.TL,2021,15000.0
297,CRI,SH.HIV.INCD.TL,2021,710.0
298,CIV,SH.HIV.INCD.TL,2021,9900.0
299,HRV,SH.HIV.INCD.TL,2021,100.0
300,CUB,SH.HIV.INCD.TL,2021,2000.0
301,CYP,SH.HIV.INCD.TL,2021,100.0
302,CZE,SH.HIV.INCD.TL,2021,200.0
303,DNK,SH.HIV.INCD.TL,2021,100.0
304,DOM,SH.HIV.INCD.TL,2021,4500.0
305,ECU,SH.HIV.INCD.TL,2021,1900.0
306,EGY,SH.HIV.INCD.TL,2021,4600.0
307,SLV,SH.HIV.INCD.TL,2021,840.0
308,GNQ,SH.HIV.INCD.TL,2021,4700.0
309,ERI,SH.HIV.INCD.TL,2021,500.0
310,EST,SH.HIV.INCD.TL,2021,200.0
311,SWZ,SH.HIV.INCD.TL,2021,5000.0
312,ETH,SH.HIV.INCD.TL,2021,9300.0
313,FJI,SH.HIV.INCD.TL,2021,500.0
314,FRA,SH.HIV.INCD.TL,2021,5900.0
315,GAB,SH.HIV.INCD.TL,2021,2100.0
316,GMB,SH.HIV.INCD.TL,2021,1600.0
317,GEO,SH.HIV.INCD.TL,2021,530.0
318,DEU,SH.HIV.INCD.TL,2021,1800.0
319,GHA,SH.HIV.INCD.TL,2021,18000.0
320,GRC,SH.HIV.INCD.TL,2021,650.0
321,GTM,SH.HIV.INCD.TL,2021,1200.0
322,GIN,SH.HIV.INCD.TL,2021,6400.0
323,GNB,SH.HIV.INCD.TL,2021,1300.0
324,GUY,SH.HIV.INCD.TL,2021,500.0
325,HTI,SH.HIV.INCD.TL,2021,6600.0
326,HND,SH.HIV.INCD.TL,2021,590.0
327,ISL,SH.HIV.INCD.TL,2021,100.0
328,IDN,SH.HIV.INCD.TL,2021,26000.0
329,IRN,SH.HIV.INCD.TL,2021,2400.0
330,IRQ,SH.HIV.INCD.TL,2021,570.0
331,ITA,SH.HIV.INCD.TL,2021,2300.0
332,JAM,SH.HIV.INCD.TL,2021,1600.0
333,JOR,SH.HIV.INCD.TL,2021,100.0
334,KEN,SH.HIV.INCD.TL,2021,26000.0
335,KGZ,SH.HIV.INCD.TL,2021,730.0
336,LAO,SH.HIV.INCD.TL,2021,1000.0
337,LVA,SH.HIV.INCD.TL,2021,500.0
338,LSO,SH.HIV.INCD.TL,2021,5900.0
339,LBR,SH.HIV.INCD.TL,2021,1400.0
340,LTU,SH.HIV.INCD.TL,2021,200.0
341,LUX,SH.HIV.INCD.TL,2021,100.0
342,MDG,SH.HIV.INCD.TL,2021,8800.0
343,MWI,SH.HIV.INCD.TL,2021,18000.0
344,MYS,SH.HIV.INCD.TL,2021,3200.0
345,MDV,SH.HIV.INCD.TL,2021,100.0
346,MLI,SH.HIV.INCD.TL,2021,6200.0
347,MLT,SH.HIV.INCD.TL,2021,100.0
348,MRT,SH.HIV.INCD.TL,2021,510.0
349,MEX,SH.HIV.INCD.TL,2021,20000.0
350,MDA,SH.HIV.INCD.TL,2021,1000.0
351,MNG,SH.HIV.INCD.TL,2021,100.0
352,MNE,SH.HIV.INCD.TL,2021,100.0
353,MAR,SH.HIV.INCD.TL,2021,830.0
354,MOZ,SH.HIV.INCD.TL,2021,120000.0
355,MMR,SH.HIV.INCD.TL,2021,11000.0
356,NAM,SH.HIV.INCD.TL,2021,6300.0
357,NPL,SH.HIV.INCD.TL,2021,550.0
358,NLD,SH.HIV.INCD.TL,2021,200.0
359,NZL,SH.HIV.INCD.TL,2021,100.0
360,NIC,SH.HIV.INCD.TL,2021,540.0
361,NER,SH.HIV.INCD.TL,2021,1600.0
362,MKD,SH.HIV.INCD.TL,2021,100.0
363,OMN,SH.HIV.INCD.TL,2021,200.0
364,PAN,SH.HIV.INCD.TL,2021,1400.0
365,PNG,SH.HIV.INCD.TL,2021,6100.0
366,PER,SH.HIV.INCD.TL,2021,6000.0
367,PHL,SH.HIV.INCD.TL,2021,21000.0
368,POL,SH.HIV.INCD.TL,2021,1300.0
369,PRT,SH.HIV.INCD.TL,2021,660.0
370,QAT,SH.HIV.INCD.TL,2021,100.0
371,ROU,SH.HIV.INCD.TL,2021,580.0
372,RWA,SH.HIV.INCD.TL,2021,3400.0
373,STP,SH.HIV.INCD.TL,2021,100.0
374,SAU,SH.HIV.INCD.TL,2021,1100.0
375,SEN,SH.HIV.INCD.TL,2021,1500.0
376,SRB,SH.HIV.INCD.TL,2021,200.0
377,SLE,SH.HIV.INCD.TL,2021,4000.0
378,SVK,SH.HIV.INCD.TL,2021,200.0
379,ZAF,SH.HIV.INCD.TL,2021,170000.0
380,SSD,SH.HIV.INCD.TL,2021,11000.0
381,LKA,SH.HIV.INCD.TL,2021,200.0
382,SDN,SH.HIV.INCD.TL,2021,3900.0
383,SUR,SH.HIV.INCD.TL,2021,500.0
384,SYR,SH.HIV.INCD.TL,2021,100.0
385,TJK,SH.HIV.INCD.TL,2021,1000.0
386,TZA,SH.HIV.INCD.TL,2021,39000.0
