Country Code,Series Code,Year,Value
BGD,DP.DOD.DLOA.CR.M1.PS.CD,2023,16136622899.728722
BGD,DP.DOD.DLOA.CR.PS.CD,2021,10155421266.810068
BGD,DP.DOD.DLOA.CR.PS.CD,2022,12015981398.978899
BGD,DP.DOD.DLOA.CR.PS.CD,2023,17753241254.928593
BGD,DP.DOD.DLSD.CR.M1.PS.CD,2021,1440719896.2564676
BGD,DP.DOD.DLSD.CR.M1.PS.CD,2022,2034190400.5711725
BGD,DP.DOD.DLSD.CR.M1.PS.CD,2023,2042227649.0895295
BGD,DP.DOD.DLSD.CR.PS.CD,2021,1440719896.2564676
BGD,DP.DOD.DLSD.CR.PS.CD,2022,2034190400.5711725
BGD,DP.DOD.DLSD.CR.PS.CD,2023,2042227649.0895295
BGD,DP.DOD.DLTC.CR.L1.PS.CD,2021,4943434225.350289
BGD,DP.DOD.DLTC.CR.L1.PS.CD,2022,6417943379.2078085
BGD,DP.DOD.DLTC.CR.L1.PS.CD,2023,7695342354.497436
BGD,DP.DOD.DLTC.CR.M1.PS.CD,2021,151015881925.3362
BGD,DP.DOD.DLTC.CR.M1.PS.CD,2022,155663756949.20346
BGD,DP.DOD.DLTC.CR.M1.PS.CD,2023,159666722463.48175
BGD,DP.DOD.DLTC.CR.PS.CD,2021,155959316150.6865
BGD,DP.DOD.DLTC.CR.PS.CD,2022,162081700328.41125
BGD,DP.DOD.DLTC.CR.PS.CD,2023,167362064817.9792
BGD,DP.DOD.DSCD.CR.PS.CD,2021,39476246953.1646
BGD,DP.DOD.DSCD.CR.PS.CD,2022,38994193966.08687
BGD,DP.DOD.DSCD.CR.PS.CD,2023,35538335547.735504
BGD,DP.DOD.DSDS.CR.PS.CD,2021,177041325.55681962
BGD,DP.DOD.DSDS.CR.PS.CD,2022,1649172.9083349132
BGD,DP.DOD.DSDS.CR.PS.CD,2023,1516774.793352941
BGD,DP.DOD.DSIN.CR.PS.CD,2021,0.0
BGD,DP.DOD.DSIN.CR.PS.CD,2022,0.0
BGD,DP.DOD.DSIN.CR.PS.CD,2023,0.0
BGD,DP.DOD.DSLO.CR.PS.CD,2021,51173736.78101605
BGD,DP.DOD.DSLO.CR.PS.CD,2022,212945218.88826063
BGD,DP.DOD.DSLO.CR.PS.CD,2023,240213240.46679902
BGD,DP.DOD.DSOA.CR.PS.CD,2021,1388537598.6811104
BGD,DP.DOD.DSOA.CR.PS.CD,2022,1405328785.8987715
BGD,DP.DOD.DSOA.CR.PS.CD,2023,1020822606.4385637
BGD,DP.DOD.DSTC.CR.PS.CD,2021,41092999614.18354
BGD,DP.DOD.DSTC.CR.PS.CD,2022,40614117143.782234
BGD,DP.DOD.DSTC.CR.PS.CD,2023,36800888169.43422
CAN,DP.DOD.DECD.CR.PS.CD,2021,3252113442264.8574
CAN,DP.DOD.DECD.CR.PS.CD,2022,3219688716053.09
CAN,DP.DOD.DECD.CR.PS.CD,2023,3180576941751.449
CAN,DP.DOD.DECT.CR.PS.CD,2021,3252113442264.8574
CAN,DP.DOD.DECT.CR.PS.CD,2022,3219688716053.09
CAN,DP.DOD.DECT.CR.PS.CD,2023,3180576941751.449
CAN,DP.DOD.DECX.CR.PS.CD,2021,634273854201.89
CAN,DP.DOD.DECX.CR.PS.CD,2022,635097726901.6278
CAN,DP.DOD.DECX.CR.PS.CD,2023,642389821549.0431
CAN,DP.DOD.DLCD.CR.PS.CD,2021,414026430685.02
CAN,DP.DOD.DLCD.CR.PS.CD,2022,350983820202.3107
CAN,DP.DOD.DLCD.CR.PS.CD,2023,286067765450.1392
CAN,DP.DOD.DLDS.CR.MV.PS.CD,2021,2205784780915.5527
CAN,DP.DOD.DLDS.CR.MV.PS.CD,2022,1989777667730.232
CAN,DP.DOD.DLDS.CR.MV.PS.CD,2023,1986224539033.8213
CAN,DP.DOD.DLDS.CR.PS.CD,2021,1977244925298.9275
CAN,DP.DOD.DLDS.CR.PS.CD,2022,1978010384438.6953
CAN,DP.DOD.DLDS.CR.PS.CD,2023,2005764473755.394
CAN,DP.DOD.DLIN.CR.PS.CD,2021,298576290351.555
CAN,DP.DOD.DLIN.CR.PS.CD,2022,261971243240.29285
CAN,DP.DOD.DLIN.CR.PS.CD,2023,250283911141.28394
CAN,DP.DOD.DLLO.CR.PS.CD,2021,161761952775.3725
CAN,DP.DOD.DLLO.CR.PS.CD,2022,166023298501.01508
CAN,DP.DOD.DLLO.CR.PS.CD,2023,159667451446.57837
CAN,DP.DOD.DLOA.CR.PS.CD,2021,926496228916.5775
CAN,DP.DOD.DLOA.CR.PS.CD,2022,971660954385.7013
CAN,DP.DOD.DLOA.CR.PS.CD,2023,985963646624.535
CAN,DP.DOD.DLSD.CR.PS.CD,2021,15891093328.244999
CAN,DP.DOD.DLSD.CR.PS.CD,2022,22101197319.83487
CAN,DP.DOD.DLSD.CR.PS.CD,2023,22067905526.270706
CIV,DP.DOD.DECD.CR.PS.CD,2021,13516599607.277506
CIV,DP.DOD.DECD.CR.PS.CD,2022,14942171436.094503
CIV,DP.DOD.DECD.CR.PS.CD,2023,17723949906.27396
CIV,DP.DOD.DECF.CR.PS.CD,2021,19411678065.966938
CIV,DP.DOD.DECF.CR.PS.CD,2022,20071756101.78253
CIV,DP.DOD.DECF.CR.PS.CD,2023,24763767138.147324
CIV,DP.DOD.DECN.CR.PS.CD,2021,16323349882.044283
CIV,DP.DOD.DECN.CR.PS.CD,2022,17368768277.94546
CIV,DP.DOD.DECN.CR.PS.CD,2023,20518967566.330856
CIV,DP.DOD.DECT.CR.PS.CD,2021,35735027948.01123
CIV,DP.DOD.DECT.CR.PS.CD,2022,37440524379.72804
CIV,DP.DOD.DECT.CR.PS.CD,2023,45282734704.47818
CIV,DP.DOD.DECX.CR.PS.CD,2021,22218428340.733704
CIV,DP.DOD.DECX.CR.PS.CD,2022,22498352943.63348
CIV,DP.DOD.DECX.CR.PS.CD,2023,27558784798.204174
CIV,DP.DOD.DLDS.CR.L1.PS.CD,2021,1347931256.8952274
CIV,DP.DOD.DLDS.CR.L1.PS.CD,2022,1409811916.6860983
CIV,DP.DOD.DLDS.CR.L1.PS.CD,2023,1610478829.9999611
CIV,DP.DOD.DLDS.CR.M1.PS.CD,2021,18134529907.14121
CIV,DP.DOD.DLDS.CR.M1.PS.CD,2022,18704454555.736084
CIV,DP.DOD.DLDS.CR.M1.PS.CD,2023,20824589833.96387
CIV,DP.DOD.DLDS.CR.PS.CD,2021,20123126457.4682
CIV,DP.DOD.DLDS.CR.PS.CD,2022,20636679925.514366
CIV,DP.DOD.DLDS.CR.PS.CD,2023,23149078858.53399
CIV,DP.DOD.DLIN.CR.M1.PS.CD,2021,1186751470.622525
CIV,DP.DOD.DLIN.CR.M1.PS.CD,2022,965953745.2953457
CIV,DP.DOD.DLIN.CR.M1.PS.CD,2023,859074626.2412479
CIV,DP.DOD.DLIN.CR.PS.CD,2021,1186751470.622525
CIV,DP.DOD.DLIN.CR.PS.CD,2022,965953745.2953457
CIV,DP.DOD.DLIN.CR.PS.CD,2023,859074626.2412479
CIV,DP.DOD.DLLO.CR.L1.PS.CD,2021,873683707.1267084
CIV,DP.DOD.DLLO.CR.L1.PS.CD,2022,866628673.0893397
CIV,DP.DOD.DLLO.CR.L1.PS.CD,2023,1225821056.733818
CIV,DP.DOD.DLLO.CR.M1.PS.CD,2021,13432859448.196533
CIV,DP.DOD.DLLO.CR.M1.PS.CD,2022,14895435588.554731
CIV,DP.DOD.DLLO.CR.M1.PS.CD,2023,19978384122.975994
CIV,DP.DOD.DLLO.CR.PS.CD,2021,14306543155.323242
CIV,DP.DOD.DLLO.CR.PS.CD,2022,15762064261.644081
CIV,DP.DOD.DLLO.CR.PS.CD,2023,21204205179.709805
CIV,DP.DOD.DLOA.CR.L1.PS.CD,2021,26641460.842726544
CIV,DP.DOD.DLOA.CR.L1.PS.CD,2022,28976774.50021546
CIV,DP.DOD.DLOA.CR.L1.PS.CD,2023,30398333.371447008
CIV,DP.DOD.DLOA.CR.M1.PS.CD,2021,91965403.75458737
CIV,DP.DOD.DLOA.CR.M1.PS.CD,2022,46849672.77398219
CIV,DP.DOD.DLOA.CR.M1.PS.CD,2023,39977706.6217314
CIV,DP.DOD.DLOA.CR.PS.CD,2021,118606864.59731393
CIV,DP.DOD.DLOA.CR.PS.CD,2022,75826447.27419765
CIV,DP.DOD.DLOA.CR.PS.CD,2023,70376039.99317841
CIV,DP.DOD.DLTC.CR.L1.PS.CD,2021,2248256424.864658
CIV,DP.DOD.DLTC.CR.L1.PS.CD,2022,2305417364.2756553
CIV,DP.DOD.DLTC.CR.L1.PS.CD,2023,2866698220.1052237
CIV,DP.DOD.DLTC.CR.M1.PS.CD,2021,32846106229.714844
CIV,DP.DOD.DLTC.CR.M1.PS.CD,2022,34612693562.360176
CIV,DP.DOD.DLTC.CR.M1.PS.CD,2023,41702026289.802765
CIV,DP.DOD.DLTC.CR.PS.CD,2021,35094362654.5795
CIV,DP.DOD.DLTC.CR.PS.CD,2022,36918110926.63584
CIV,DP.DOD.DLTC.CR.PS.CD,2023,44568724509.908035
CIV,DP.DOD.DSDS.CR.PS.CD,2021,640665293.4317269
CIV,DP.DOD.DSDS.CR.PS.CD,2022,522413453.09219956
CIV,DP.DOD.DSDS.CR.PS.CD,2023,714010194.5701487
CIV,DP.DOD.DSTC.CR.PS.CD,2021,640665293.4317269
CIV,DP.DOD.DSTC.CR.PS.CD,2022,522413453.09219956
CIV,DP.DOD.DSTC.CR.PS.CD,2023,714010194.5701487
COL,DP.DOD.DECF.CR.PS.CD,2021,91775243384.04626
COL,DP.DOD.DECF.CR.PS.CD,2022,99294078201.46497
COL,DP.DOD.DECF.CR.PS.CD,2023,99645236177.39485
COL,DP.DOD.DECN.CR.PS.CD,2021,125363025383.79126
COL,DP.DOD.DECN.CR.PS.CD,2022,127734207741.13864
COL,DP.DOD.DECN.CR.PS.CD,2023,151648127587.57764
COL,DP.DOD.DECT.CR.PS.CD,2021,217140388597.89438
COL,DP.DOD.DECT.CR.PS.CD,2022,227028285798.77115
COL,DP.DOD.DECT.CR.PS.CD,2023,251292919730.71356
COL,DP.DOD.DLDS.CR.L1.PS.CD,2021,11571248276.685106
COL,DP.DOD.DLDS.CR.L1.PS.CD,2022,14862606847.32088
COL,DP.DOD.DLDS.CR.L1.PS.CD,2023,9370896110.742346
COL,DP.DOD.DLDS.CR.M1.PS.CD,2021,140576601900.27393
COL,DP.DOD.DLDS.CR.M1.PS.CD,2022,145545861631.7805
COL,DP.DOD.DLDS.CR.M1.PS.CD,2023,166440194260.6229
COL,DP.DOD.DLDS.CR.PS.CD,2021,155154821393.69513
COL,DP.DOD.DLDS.CR.PS.CD,2022,163035373104.53903
COL,DP.DOD.DLDS.CR.PS.CD,2023,178055015067.0249
COL,DP.DOD.DLLO.CR.L1.PS.CD,2021,1321657967.5033073
COL,DP.DOD.DLLO.CR.L1.PS.CD,2022,1640683136.9859922
COL,DP.DOD.DLLO.CR.L1.PS.CD,2023,2742984146.030474
COL,DP.DOD.DLLO.CR.M1.PS.CD,2021,50323433453.64147
COL,DP.DOD.DLLO.CR.M1.PS.CD,2022,51611386366.81119
COL,DP.DOD.DLLO.CR.M1.PS.CD,2023,55470177869.318375
COL,DP.DOD.DLLO.CR.PS.CD,2021,51645091421.14481
COL,DP.DOD.DLLO.CR.PS.CD,2022,53252069503.79715
COL,DP.DOD.DLLO.CR.PS.CD,2023,58213162015.34883
COL,DP.DOD.DLOA.CR.L1.PS.CD,2021,363701797.1349796
COL,DP.DOD.DLOA.CR.L1.PS.CD,2022,396536174.81983906
COL,DP.DOD.DLOA.CR.L1.PS.CD,2023,61506930.88393597
COL,DP.DOD.DLOA.CR.M1.PS.CD,2021,3677611018.2966695
COL,DP.DOD.DLOA.CR.M1.PS.CD,2022,2653238617.9874654
COL,DP.DOD.DLOA.CR.M1.PS.CD,2023,3175245459.928278
COL,DP.DOD.DLOA.CR.PS.CD,2021,10340475783.054491
